,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,602,615,617,619,620,621,622,623,624,625,626,627,628,633,637,640,645,646,647,649,650,651,652,653,654,766,767,2061,2125,2136,2137,2142,2146,2147,2148,2166,2197
1,0.0,0.0,102.0,435.0,348.0,270.0,106.0,71.0,188.0,20.0,102.0,121.0,466.0,214.0,330.0,458.0,87.0,372.0,99.0,359.0,151.0,130.0,149.0,308.0,257.0,343.0,491.0,413.0,293.0,385.0,191.0,443.0,276.0,160.0,459.0,313.0,21.0,252.0,235.0,344.0,48.0,474.0,58.0,169.0,475.0,187.0,463.0,270.0,189.0,445.0,174.0,445.0,50.0,363.0,54.0,243.0
2,319.0,0.0,130.0,0.0,484.0,306.0,134.0,20.0,328.0,166.0,273.0,387.0,88.0,315.0,13.0,241.0,264.0,345.0,52.0,385.0,339.0,91.0,366.0,443.0,454.0,427.0,263.0,430.0,34.0,205.0,80.0,419.0,49.0,359.0,387.0,1.0,389.0,53.0,105.0,259.0,309.0,476.0,190.0,401.0,217.0,43.0,161.0,201.0,445.0,483.0,269.0,350.0,303.0,270.0,455.0,461.0
3,214.0,251.0,0.0,189.0,295.0,0.0,212.0,207.0,236.0,337.0,366.0,52.0,279.0,409.0,216.0,251.0,187.0,379.0,492.0,40.0,156.0,14.0,300.0,64.0,344.0,326.0,8.0,343.0,128.0,491.0,135.0,471.0,62.0,138.0,498.0,80.0,391.0,162.0,418.0,288.0,378.0,260.0,489.0,230.0,40.0,27.0,134.0,200.0,327.0,267.0,417.0,32.0,47.0,406.0,61.0,215.0
4,292.0,98.0,171.0,0.0,359.0,213.0,474.0,0.0,34.0,448.0,226.0,100.0,430.0,461.0,130.0,256.0,4.0,217.0,254.0,397.0,358.0,282.0,392.0,206.0,14.0,345.0,41.0,379.0,460.0,178.0,62.0,351.0,230.0,240.0,51.0,95.0,387.0,221.0,484.0,406.0,230.0,236.0,142.0,170.0,28.0,35.0,12.0,159.0,326.0,186.0,242.0,85.0,283.0,65.0,169.0,44.0
5,61.0,440.0,133.0,283.0,0.0,27.0,107.0,43.0,339.0,0.0,285.0,445.0,330.0,127.0,347.0,472.0,230.0,189.0,224.0,384.0,376.0,282.0,445.0,120.0,115.0,460.0,232.0,258.0,358.0,197.0,455.0,410.0,136.0,317.0,164.0,224.0,306.0,233.0,171.0,151.0,462.0,314.0,373.0,159.0,95.0,471.0,232.0,179.0,112.0,317.0,496.0,441.0,51.0,267.0,294.0,385.0
6,386.0,112.0,100.0,112.0,439.0,0.0,80.0,186.0,112.0,1.0,129.0,0.0,219.0,53.0,342.0,484.0,223.0,224.0,384.0,402.0,125.0,129.0,52.0,171.0,217.0,159.0,197.0,415.0,246.0,323.0,438.0,202.0,183.0,122.0,400.0,254.0,293.0,279.0,324.0,371.0,97.0,197.0,469.0,394.0,239.0,143.0,96.0,200.0,123.0,186.0,325.0,463.0,348.0,258.0,147.0,251.0
7,442.0,419.0,402.0,345.0,450.0,146.0,0.0,147.0,351.0,198.0,307.0,488.0,416.0,0.0,423.0,127.0,38.0,337.0,359.0,128.0,266.0,475.0,440.0,472.0,433.0,150.0,414.0,477.0,297.0,98.0,262.0,251.0,143.0,345.0,111.0,499.0,59.0,368.0,1.0,384.0,303.0,253.0,139.0,452.0,36.0,159.0,8.0,232.0,98.0,146.0,303.0,207.0,130.0,403.0,151.0,53.0
8,119.0,160.0,407.0,115.0,74.0,112.0,455.0,0.0,419.0,421.0,103.0,339.0,253.0,226.0,111.0,0.0,472.0,98.0,152.0,348.0,401.0,383.0,365.0,337.0,193.0,309.0,162.0,207.0,444.0,168.0,483.0,160.0,67.0,288.0,397.0,276.0,303.0,403.0,383.0,391.0,134.0,194.0,400.0,127.0,32.0,175.0,459.0,442.0,370.0,469.0,374.0,21.0,237.0,157.0,37.0,229.0
9,364.0,50.0,437.0,263.0,282.0,26.0,225.0,276.0,0.0,285.0,96.0,283.0,366.0,447.0,480.0,452.0,316.0,0.0,303.0,146.0,3.0,34.0,191.0,48.0,16.0,171.0,219.0,157.0,476.0,45.0,372.0,5.0,98.0,379.0,232.0,36.0,279.0,348.0,496.0,301.0,180.0,94.0,98.0,187.0,480.0,115.0,190.0,252.0,468.0,415.0,470.0,160.0,255.0,322.0,127.0,17.0
